Epoch, South, Bus, temp
1444209608, 139.264130434783, 107.905068493151, 32.6
1444209908, 139.255760869565, 107.807671232877, 32.6
1444210208, 139.298913043478, 107.685890410959, 32.6
1444210508, 139.270434782609, 107.530410958904, 32.6
1444210808, 139.29597826087, 107.517397260274, 32.6
1444211108, 139.249891304348, 107.556575342466, 33.1
1444211408, 139.295760869565, 107.570821917808, 32.6
1444211708, 139.286195652174, 107.515616438356, 32.6
1444212008, 139.283586956522, 107.405479452055, 32.6
1444212308, 139.257065217391, 107.383150684932, 32.6
1444212608, 139.296304347826, 107.273698630137, 33.1
1444212908, 139.313152173913, 107.169589041096, 31.5
1444213208, 139.295108695652, 107.059315068493, 32.6
1444213508, 139.291956521739, 107.148630136986, 32.6
1444213808, 139.302391304348, 107.131232876712, 32.0
1444214108, 139.257934782609, 107.191369863014, 32.0
1444214408, 139.311304347826, 107.199589041096, 32.6
1444214708, 139.291195652174, 107.128219178082, 32.0
1444215008, 139.30652173913, 107.058904109589, 32.6
1444215308, 139.310108695652, 106.883424657534, 32.0
1444215608, 139.350652173913, 106.854520547945, 32.0
1444215908, 139.246630434783, 106.78602739726, 32.0
1444216208, 139.248586956522, 106.759863013699, 32.0
1444216508, 139.349891304348, 106.623835616438, 31.5
1444216808, 139.382934782609, 106.574520547945, 32.0
1444217108, 139.356304347826, 106.437945205479, 32.0
1444217408, 139.317717391304, 106.340821917808, 31.5
1444217708, 139.285, 106.342054794521, 32.0
1444218008, 139.310434782609, 106.317808219178, 31.5
1444218308, 139.349673913043, 106.241369863014, 32.0
1444218608, 139.355, 106.139863013699, 31.5
1444218908, 139.355652173913, 106.115205479452, 31.5
1444219208, 139.335, 106.097808219178, 31.5
1444219508, 139.345326086957, 106.180821917808, 31.5
1444219808, 139.351956521739, 105.977260273973, 31.5
1444220108, 139.361413043478, 105.990136986301, 31.5
1444220408, 139.413586956522, 105.984931506849, 31.5
1444220708, 139.433369565217, 106.071232876712, 31.5
1444221008, 139.307717391304, 106.00602739726, 31.5
1444221308, 139.416739130435, 105.887397260274, 31.5
1444221608, 139.446956521739, 105.827397260274, 31.5
1444221908, 139.443804347826, 105.956438356164, 30.9
1444222208, 139.458260869565, 105.832602739726, 32.0
1444222508, 139.436847826087, 105.724931506849, 31.5
1444222808, 139.414782608696, 105.770136986301, 31.5
1444223108, 139.417391304348, 105.73301369863, 32.0
1444223408, 139.404456521739, 105.675616438356, 31.5
1444223708, 139.539782608696, 105.570273972603, 31.5
1444224008, 139.507391304348, 105.548630136986, 31.5
1444224309, 139.484565217391, 105.453561643836, 31.5
1444224608, 139.486304347826, 105.469863013699, 31.5
1444224908, 139.503913043478, 105.357397260274, 31.5
1444225208, 139.542173913043, 105.350684931507, 31.5
1444225508, 139.460434782609, 105.347808219178, 31.5
1444225808, 139.451304347826, 105.270684931507, 31.5
1444226108, 139.437826086957, 105.20904109589, 30.9
1444226408, 139.440217391304, 105.262876712329, 31.5
1444226708, 139.53, 105.268904109589, 30.9
1444227008, 139.529456521739, 105.133424657534, 31.5
1444227308, 139.486195652174, 105.102054794521, 31.5
1444227608, 139.511086956522, 105.024520547945, 31.5
1444227908, 139.573804347826, 105.002465753425, 31.5
1444228208, 139.51652173913, 104.979452054795, 31.5
1444228508, 139.553260869565, 104.924794520548, 31.5
1444228808, 139.606847826087, 104.878493150685, 31.5
1444229108, 139.607065217391, 104.890136986301, 30.9
1444229408, 139.582391304348, 104.825342465753, 30.4
1444229708, 139.625, 104.831506849315, 30.9
1444230008, 139.582826086957, 104.858904109589, 31.5
1444230308, 139.625108695652, 104.808082191781, 31.5
1444230608, 139.508695652174, 104.736712328767, 31.5
1444230908, 139.49402173913, 104.675753424658, 31.5
1444231208, 139.573043478261, 104.683287671233, 31.5
1444231508, 139.626630434783, 104.808630136986, 32.6
1444231808, 139.638369565217, 104.909726027397, 32.6
1444232108, 139.740652173913, 105.001095890411, 32.6
1444232408, 139.750760869565, 104.957808219178, 32.6
1444232708, 139.697717391304, 104.984520547945, 32.6
1444233008, 139.611195652174, 104.831643835616, 33.1
1444233308, 139.568043478261, 104.788356164384, 33.1
1444233608, 139.503804347826, 104.735890410959, 33.6
1444233908, 139.530652173913, 104.797945205479, 33.6
1444234208, 139.49097826087, 104.887123287671, 33.6
1444234508, 139.41402173913, 104.845342465753, 34.2
1444234808, 139.458152173913, 104.802876712329, 34.2
1444235108, 139.380326086957, 104.785479452055, 33.6
1444235408, 139.332934782609, 104.863287671233, 34.7
1444235708, 139.33152173913, 104.937397260274, 34.2
1444236008, 139.321739130435, 104.936712328767, 34.7
1444236308, 139.256413043478, 104.960821917808, 34.7
1444236608, 139.216086956522, 105.086575342466, 34.7
1444236908, 139.155, 105.203835616438, 35.8
1444237208, 139.193152173913, 105.29301369863, 35.8
1444237508, 139.187608695652, 105.421506849315, 35.8
1444237808, 139.235760869565, 105.564246575342, 36.3
1444238108, 139.138586956522, 105.732739726027, 36.3
1444238408, 139.126086956522, 105.812876712329, 36.3
1444238708, 139.046630434783, 106.012739726027, 36.9
1444239008, 138.968804347826, 106.273424657534, 36.9
1444239308, 139.002934782609, 106.524246575342, 37.9
1444239608, 138.935652173913, 106.741643835616, 37.9
1444239908, 138.993152173913, 106.923424657534, 36.9
1444240208, 139.022717391304, 107.111232876712, 37.9
1444240508, 139.035543478261, 107.376575342466, 37.9
1444240808, 139.126413043478, 107.606849315068, 37.9
1444241108, 139.110217391304, 107.827397260274, 39.0
1444241408, 139.211956521739, 108.010684931507, 39.0
1444241708, 139.178369565217, 108.16602739726, 39.0
1444242008, 139.325108695652, 108.340410958904, 39.0
1444242308, 139.346304347826, 108.556575342466, 39.5
1444242608, 139.291195652174, 108.755342465753, 39.0
1444242908, 139.264565217391, 108.878356164384, 39.5
1444243208, 139.367717391304, 109.024657534247, 40.1
1444243508, 139.436956521739, 109.17698630137, 40.1
1444243808, 139.413043478261, 109.305479452055, 40.1
1444244108, 139.322608695652, 109.397534246575, 40.1
1444244408, 139.348586956522, 109.52095890411, 40.1
1444244708, 139.237065217391, 109.645890410959, 40.1
1444245008, 139.430108695652, 109.752739726027, 41.2
1444245308, 139.228260869565, 109.830136986301, 40.1
1444245608, 139.36402173913, 109.901232876712, 40.6
1444245908, 139.313695652174, 109.986438356164, 41.2
1444246208, 139.249565217391, 110.067534246575, 41.2
1444246508, 139.290543478261, 110.150821917808, 41.7
1444246808, 139.235543478261, 110.156712328767, 41.7
1444247108, 139.268369565217, 110.235616438356, 41.7
1444247408, 139.235760869565, 110.197397260274, 41.7
1444247708, 139.158804347826, 110.171917808219, 42.2
1444248008, 139.12347826087, 110.229452054795, 41.7
1444248308, 139.066630434783, 110.311506849315, 42.2
1444248608, 139.021847826087, 110.42698630137, 42.2
1444248908, 138.877065217391, 110.517534246575, 42.8
1444249208, 138.93152173913, 110.611369863014, 42.8
1444249508, 138.841413043478, 110.63095890411, 42.8
1444249808, 138.866413043478, 110.54602739726, 43.3
1444250108, 138.882934782609, 110.586301369863, 43.3
1444250408, 138.798695652174, 110.684657534247, 42.8
1444250708, 138.799565217391, 110.858219178082, 43.3
1444251008, 138.723043478261, 110.801369863014, 44.4
1444251308, 138.758152173913, 110.811095890411, 43.9
1444251608, 138.781630434783, 110.867671232877, 44.4
1444251908, 138.735652173913, 110.892054794521, 44.4
1444252208, 138.725760869565, 110.917534246575, 43.3
1444252508, 138.7975, 110.941917808219, 43.9
1444252808, 138.635652173913, 111.054109589041, 44.4
1444253108, 138.674239130435, 111.062876712329, 44.4
1444253408, 138.715108695652, 111.05, 44.4
1444253708, 138.764239130435, 111.019863013699, 44.4
1444254008, 138.732065217391, 111.008904109589, 44.4
1444254308, 138.786739130435, 111.122602739726, 44.4
1444254608, 138.786304347826, 111.212191780822, 44.4
1444254908, 138.843043478261, 111.195068493151, 44.4
1444255208, 138.755760869565, 111.194246575342, 44.4
1444255508, 138.7825, 111.185342465753, 45.5
1444255808, 138.853152173913, 111.170684931507, 45.5
1444256108, 138.781304347826, 111.211780821918, 44.9
1444256408, 138.74347826087, 111.222602739726, 44.9
1444256708, 138.722173913043, 111.179863013699, 45.5
1444257008, 138.770217391304, 111.217534246575, 45.5
1444257308, 138.776739130435, 111.182465753425, 45.5
1444257608, 138.782173913043, 111.233561643836, 45.5
1444257908, 138.810543478261, 111.304383561644, 46.0
1444258208, 138.898695652174, 111.431232876712, 45.5
1444258508, 138.807717391304, 111.369452054795, 45.5
1444258808, 138.906956521739, 111.399726027397, 44.9
1444259108, 138.916195652174, 111.376575342466, 44.9
1444259408, 138.879347826087, 111.378767123288, 44.4
1444259708, 138.819347826087, 111.401917808219, 44.4
1444260008, 138.818369565217, 111.411643835616, 44.4
1444260308, 138.841304347826, 111.435479452055, 43.9
1444260608, 138.897608695652, 111.432465753425, 44.4
1444260908, 138.909891304348, 111.454383561644, 43.3
1444261208, 138.894347826087, 111.47698630137, 43.3
1444261508, 138.872065217391, 111.504520547945, 43.9
1444261808, 138.819891304348, 111.541643835616, 43.3
1444262108, 138.746847826087, 111.548219178082, 43.3
1444262408, 138.731739130435, 111.555479452055, 43.3
1444262708, 138.617065217391, 111.541643835616, 43.3
1444263008, 138.805108695652, 111.528904109589, 43.3
1444263308, 138.655760869565, 111.562739726027, 43.3
1444263608, 138.593152173913, 111.554657534247, 42.8
1444263908, 138.685108695652, 111.564931506849, 42.8
1444264208, 138.712173913043, 111.567397260274, 42.8
1444264508, 138.760434782609, 111.566301369863, 42.2
1444264808, 138.706413043478, 111.557808219178, 42.8
1444265108, 138.698804347826, 111.575342465753, 42.8
1444265408, 138.765, 111.564520547945, 42.2
1444265708, 138.752282608696, 111.537945205479, 42.2
1444266008, 138.755108695652, 111.538493150685, 42.8
1444266308, 138.782934782609, 111.523150684932, 42.2
1444266608, 138.781847826087, 111.571232876712, 42.2
1444266908, 138.828369565217, 111.513561643836, 42.2
1444267208, 138.804673913043, 111.51301369863, 41.2
1444267509, 138.857065217391, 111.527808219178, 41.2
1444267808, 138.919130434783, 111.546849315068, 42.2
1444268108, 138.83097826087, 111.523150684932, 41.7
1444268408, 138.77152173913, 111.518630136986, 41.7
1444268708, 138.857608695652, 111.506301369863, 41.2
1444269008, 138.82097826087, 111.53397260274, 41.2
1444269308, 138.821956521739, 111.59, 40.6
1444269608, 138.750326086957, 111.505616438356, 40.6
1444269908, 138.819347826087, 111.480821917808, 40.6
1444270208, 138.821086956522, 111.458219178082, 40.1
1444270508, 138.76847826087, 111.462191780822, 40.1
1444270808, 138.779565217391, 111.426164383562, 40.1
1444271108, 138.695, 111.404931506849, 40.1
1444271408, 138.74902173913, 111.397671232877, 40.1
1444271708, 138.712717391304, 111.385205479452, 40.1
1444272008, 138.578043478261, 111.345753424658, 40.1
1444272308, 138.561630434783, 111.335068493151, 40.1
1444272608, 138.690108695652, 111.308082191781, 40.1
1444272908, 138.590652173913, 111.275479452055, 40.1
1444273208, 138.519239130435, 111.282054794521, 39.5
1444273508, 138.53402173913, 111.247808219178, 39.0
1444273808, 138.541413043478, 111.233424657534, 39.0
1444274108, 138.581413043478, 111.195753424658, 39.0
1444274408, 138.509565217391, 111.182328767123, 39.0
1444274708, 138.543152173913, 111.164794520548, 39.0
1444275008, 138.545543478261, 111.144794520548, 38.5
1444275308, 138.468152173913, 111.073424657534, 38.5
1444275608, 138.488152173913, 111.02904109589, 38.5
1444275908, 138.445869565217, 111.027671232877, 38.5
1444276208, 138.47847826087, 111.039589041096, 37.9
1444276508, 138.417717391304, 110.986712328767, 38.5
1444276808, 138.460652173913, 110.946301369863, 37.9
1444277108, 138.497282608696, 110.890136986301, 37.9
1444277408, 138.443695652174, 110.849863013699, 37.9
1444277708, 138.477934782609, 110.849178082192, 38.5
1444278008, 138.426630434783, 110.840684931507, 37.9
1444278308, 138.436413043478, 110.774657534247, 37.9
1444278608, 138.470326086957, 110.767260273973, 37.4
1444278908, 138.420543478261, 110.69904109589, 37.9
1444279208, 138.41347826087, 110.657123287671, 37.9
1444279508, 138.435543478261, 110.674794520548, 37.9
1444279808, 138.443152173913, 110.587260273973, 37.9
1444280108, 138.430326086957, 110.61, 37.4
1444280408, 138.380434782609, 110.552739726027, 36.9
1444280708, 138.443586956522, 110.573698630137, 36.9
1444281008, 138.488913043478, 110.504794520548, 37.4
1444281308, 138.420326086957, 110.504520547945, 37.4
1444281608, 138.484130434783, 110.523561643836, 36.9
1444281908, 138.38402173913, 110.416301369863, 36.9
1444282208, 138.420869565217, 110.411369863014, 37.4
1444282508, 138.42847826087, 110.351917808219, 36.9
1444282808, 138.390217391304, 110.334794520548, 37.9
1444283108, 138.36097826087, 110.306438356164, 36.9
1444283408, 138.38402173913, 110.289178082192, 37.4
1444283708, 138.417826086957, 110.196164383562, 36.9
1444284008, 138.340869565217, 110.127808219178, 36.9
1444284308, 138.444891304348, 110.075205479452, 36.9
1444284608, 138.458695652174, 110.105342465753, 36.9
1444284908, 138.4725, 110.122602739726, 36.9
1444285208, 138.377717391304, 110.020410958904, 36.9
1444285509, 138.418695652174, 109.956164383562, 36.9
1444285808, 138.356847826087, 109.917808219178, 36.9
1444286108, 138.365652173913, 109.896575342466, 36.9
1444286408, 138.476086956522, 109.809315068493, 36.9
1444286708, 138.457282608696, 109.787808219178, 36.9
1444287008, 138.461630434783, 109.764657534247, 36.3
1444287308, 138.432826086957, 109.720410958904, 36.3
1444287608, 138.389565217391, 109.702054794521, 36.9
1444287908, 138.457717391304, 109.680136986301, 36.3
1444288208, 138.450326086957, 109.64, 36.3
1444288508, 138.458369565217, 109.586575342466, 36.3
1444288808, 138.38652173913, 109.549589041096, 36.9
1444289108, 138.402282608696, 109.37397260274, 36.3
1444289408, 138.411956521739, 109.38301369863, 36.9
1444289708, 138.464456521739, 109.287945205479, 36.3
1444290008, 138.50847826087, 109.380410958904, 36.3
1444290308, 138.496413043478, 109.505342465753, 35.8
1444290608, 138.525326086957, 109.456164383562, 36.3
1444290908, 138.392934782609, 109.41095890411, 36.3
1444291208, 138.409347826087, 109.463835616438, 36.3
1444291508, 138.403913043478, 109.408219178082, 35.8
1444291808, 138.414782608696, 109.377260273973, 35.8
1444292108, 138.446847826087, 109.271095890411, 35.8
1444292408, 138.398369565217, 109.116712328767, 35.8
1444292708, 138.399456521739, 109.029589041096, 36.3
1444293008, 138.495217391304, 108.970821917808, 35.8
1444293308, 138.489239130435, 108.946164383562, 36.3
1444293608, 138.460869565217, 108.853835616438, 35.8
1444293908, 138.515217391304, 108.828356164384, 36.3
1444294208, 138.474347826087, 108.873561643836, 36.3
1444294508, 138.4875, 108.762602739726, 36.3
1444294808, 138.514456521739, 108.741506849315, 35.8
1444295108, 138.534130434783, 108.704383561644, 35.8
1444295408, 138.58597826087, 108.691643835616, 36.9
1444295708, 138.534782608696, 108.737123287671, 36.3
1444296008, 138.588043478261, 108.769452054795, 35.8
1444296308, 138.540217391304, 108.849726027397, 35.8
1444296608, 138.542282608696, 108.857534246575, 35.8
1444296908, 138.4925, 108.79698630137, 35.8
1444297208, 138.592065217391, 108.817671232877, 35.8
1444297508, 138.582608695652, 108.885753424658, 35.8
1444297808, 138.582608695652, 109.11301369863, 35.8
1444298108, 138.522282608696, 108.989178082192, 35.8
1444298408, 138.517826086957, 108.961643835616, 35.8
1444298708, 138.657391304348, 109.011369863014, 35.8
1444299008, 138.599782608696, 108.913835616438, 35.8
1444299308, 138.546739130435, 108.922739726027, 35.8
1444299608, 138.521956521739, 108.814657534247, 35.8
1444299908, 138.507065217391, 108.737534246575, 35.8
1444300208, 138.557391304348, 108.612328767123, 34.7
1444300508, 138.580434782609, 108.482602739726, 35.8
1444300808, 138.52347826087, 108.474794520548, 35.8
1444301108, 138.646413043478, 108.463561643836, 35.2
1444301408, 138.584239130435, 108.404383561644, 34.7
1444301708, 138.594347826087, 108.397945205479, 35.8
1444302008, 138.631195652174, 108.447671232877, 35.8
1444302308, 138.588586956522, 108.532876712329, 35.8
1444302608, 138.545, 108.486164383562, 35.2
1444302908, 138.638913043478, 108.509452054795, 35.2
1444303209, 138.596086956522, 108.484794520548, 35.8
1444303508, 138.652391304348, 108.47095890411, 34.7
1444303808, 138.574565217391, 108.478630136986, 35.8
1444304108, 138.567065217391, 108.438630136986, 35.2
1444304408, 138.556956521739, 108.325205479452, 35.8
1444304708, 138.566086956522, 108.386712328767, 35.2
1444305008, 138.534565217391, 108.237397260274, 35.2
1444305308, 138.54347826087, 108.175205479452, 35.2
1444305608, 138.671956521739, 108.149863013699, 35.8
1444305908, 138.580543478261, 108.105616438356, 35.2
1444306208, 138.685108695652, 107.99301369863, 35.8
1444306508, 138.688913043478, 108.045479452055, 35.8
1444306808, 138.628260869565, 108.054520547945, 35.8
1444307108, 138.598804347826, 108.128356164384, 35.2
1444307408, 138.683695652174, 108.143561643836, 34.7
1444307708, 138.698369565217, 108.056164383562, 35.8
1444308008, 138.666956521739, 108.155753424658, 35.8
1444308308, 138.624565217391, 108.098219178082, 35.8
1444308608, 138.70097826087, 108.095753424658, 35.8
1444308908, 138.675217391304, 108.224109589041, 34.7
1444309208, 138.654565217391, 108.186164383562, 34.7
1444309508, 138.703260869565, 108.294109589041, 35.2
1444309808, 138.645760869565, 108.262602739726, 34.7
1444310108, 138.641630434783, 108.193835616438, 35.2
1444310408, 138.625760869565, 108.149589041096, 35.2
1444310709, 138.663260869565, 108.286438356164, 35.2
1444311008, 138.654673913043, 108.367260273973, 35.2
1444311308, 138.570217391304, 108.344383561644, 35.2
1444311608, 138.705543478261, 108.382054794521, 34.7
1444311908, 138.70152173913, 108.36602739726, 34.2
1444312208, 138.689347826087, 108.350273972603, 34.7
1444312508, 138.599130434783, 108.185753424658, 34.7
1444312808, 138.555326086957, 107.973287671233, 34.7
1444313108, 138.619130434783, 107.870410958904, 34.7
1444313408, 138.582282608696, 107.929863013699, 34.7
1444313708, 138.513043478261, 107.922054794521, 34.2
1444314008, 138.557934782609, 107.754931506849, 34.7
1444314308, 138.604565217391, 107.794246575342, 34.7
1444314608, 138.60097826087, 107.610547945205, 34.7
1444314908, 138.424456521739, 107.553835616438, 34.7
1444315208, 138.493695652174, 107.486849315068, 34.7
1444315508, 138.526304347826, 107.475890410959, 34.2
1444315808, 138.439782608696, 107.391643835616, 34.7
1444316108, 138.50597826087, 107.289315068493, 34.7
1444316408, 138.510543478261, 107.178219178082, 34.7
1444316708, 138.405326086957, 107.135616438356, 34.7
1444317008, 138.514347826087, 107.017671232877, 34.7
1444317308, 138.425326086957, 106.989863013699, 34.7
1444317608, 138.418260869565, 106.842054794521, 35.2
1444317908, 138.42902173913, 106.850821917808, 34.7
1444318208, 138.395652173913, 106.710547945205, 34.7
1444318508, 138.416630434783, 106.690684931507, 34.7
1444318808, 138.365217391304, 106.663150684932, 35.8
1444319108, 138.380760869565, 106.621917808219, 35.8
1444319408, 138.388152173913, 106.673287671233, 35.8
1444319708, 138.412391304348, 106.658904109589, 35.8
1444320008, 138.341304347826, 106.620273972603, 36.9
1444320308, 138.330434782609, 106.592191780822, 36.3
1444320608, 138.36597826087, 106.636575342466, 36.3
1444320908, 138.487717391304, 106.658630136986, 36.9
1444321208, 138.450652173913, 106.701232876712, 36.9
1444321508, 138.33652173913, 106.778493150685, 36.9
1444321808, 138.305108695652, 106.890273972603, 36.9
1444322108, 138.202391304348, 106.908904109589, 36.9
1444322408, 138.215760869565, 106.923561643836, 37.4
1444322708, 138.190652173913, 106.979452054795, 36.9
1444323008, 138.194673913043, 107.044794520548, 37.9
1444323308, 138.184565217391, 107.062876712329, 37.4
1444323608, 138.166847826087, 107.165068493151, 37.9
1444323908, 138.120760869565, 107.287534246575, 38.5
1444324208, 138.121739130435, 107.39698630137, 39.0
1444324508, 138.07597826087, 107.50095890411, 39.0
1444324808, 138.0475, 107.61397260274, 39.0
1444325108, 137.982173913043, 107.736712328767, 39.0
1444325408, 137.902717391304, 107.92, 39.0
1444325708, 137.876956521739, 108.089452054795, 39.0
1444326008, 137.947391304348, 108.247534246575, 39.5
1444326308, 137.937065217391, 108.442876712329, 40.1
1444326608, 137.986956521739, 108.648082191781, 40.1
1444326908, 138.083043478261, 108.940273972603, 40.6
1444327208, 138.210217391304, 109.108082191781, 40.1
1444327508, 138.123260869565, 109.308219178082, 40.1
1444327808, 138.242934782609, 109.458219178082, 41.2
1444328108, 138.140543478261, 109.746712328767, 40.6
1444328408, 138.326847826087, 109.898219178082, 41.2
1444328708, 138.327608695652, 110.069178082192, 42.2
1444329008, 138.463043478261, 110.030547945205, 42.2
1444329308, 138.39, 110.175616438356, 42.2
1444329608, 138.51402173913, 110.251780821918, 42.2
1444329908, 138.462065217391, 110.356849315068, 42.2
1444330208, 138.577282608696, 110.536712328767, 42.2
1444330508, 138.570869565217, 110.630684931507, 42.8
1444330808, 138.568695652174, 110.701780821918, 42.8
1444331108, 138.688913043478, 110.686438356164, 42.8
1444331408, 138.478043478261, 110.662602739726, 42.2
1444331708, 138.58152173913, 110.656438356164, 42.8
1444332008, 138.506956521739, 110.682328767123, 42.8
1444332308, 138.644891304348, 110.641917808219, 43.9
1444332608, 138.478369565217, 110.617808219178, 43.3
1444332908, 138.582282608696, 110.633287671233, 43.3
1444333208, 138.517391304348, 110.62904109589, 43.3
1444333508, 138.515326086957, 110.627671232877, 43.3
1444333808, 138.549673913043, 110.654931506849, 43.9
1444334108, 138.427717391304, 110.601369863014, 44.4
1444334408, 138.369565217391, 110.567945205479, 44.4
1444334708, 138.379891304348, 110.593561643836, 44.4
1444335008, 138.544565217391, 110.576438356164, 44.9
1444335308, 138.446739130435, 110.588082191781, 44.9
1444335608, 138.435652173913, 110.570821917808, 44.9
1444335908, 138.3375, 110.547534246575, 44.9
1444336208, 138.358369565217, 110.543287671233, 44.9
1444336508, 138.391630434783, 110.53, 45.5
1444336808, 138.421630434783, 110.545068493151, 45.5
1444337108, 138.503260869565, 110.52, 46.0
1444337408, 138.448695652174, 110.55095890411, 45.5
1444337708, 138.435543478261, 110.564109589041, 46.0
1444338008, 138.52652173913, 110.585068493151, 46.0
1444338308, 138.623913043478, 110.578904109589, 46.0
1444338608, 138.6275, 110.557945205479, 46.0
1444338908, 138.550326086957, 110.614931506849, 45.5
1444339208, 138.694456521739, 110.626849315068, 46.0
1444339508, 138.698043478261, 110.645068493151, 45.5
1444339808, 138.664347826087, 110.638630136986, 45.5
1444340108, 138.704456521739, 110.628904109589, 45.5
1444340408, 138.746304347826, 110.599452054795, 46.5
1444340708, 138.704891304348, 110.619315068493, 46.5
1444341008, 138.727282608696, 110.598219178082, 46.5
1444341308, 138.737065217391, 110.609589041096, 45.5
1444341608, 138.737934782609, 110.68397260274, 45.5
1444341908, 138.704239130435, 110.63301369863, 45.5
1444342208, 138.704130434783, 110.650821917808, 46.0
1444342508, 138.846956521739, 110.641917808219, 45.5
1444342808, 138.706304347826, 110.634931506849, 46.0
1444343108, 138.658695652174, 110.546575342466, 46.5
1444343408, 138.75152173913, 110.678356164384, 46.5
1444343708, 138.750326086957, 110.669863013699, 47.1
1444344008, 138.718695652174, 110.682191780822, 47.1
1444344308, 138.754891304348, 110.87, 47.1
1444344608, 138.794130434783, 110.742876712329, 47.1
1444344908, 138.773369565217, 110.729452054795, 47.1
1444345208, 138.812934782609, 110.754383561644, 47.1
1444345508, 138.719891304348, 110.674109589041, 46.5
1444345808, 138.797391304348, 110.744383561644, 47.1
1444346108, 138.722608695652, 110.773150684932, 46.5
1444346408, 138.775760869565, 110.823150684932, 46.5
1444346708, 138.761195652174, 110.796712328767, 46.5
1444347008, 138.735652173913, 110.781095890411, 46.0
1444347308, 138.7675, 110.819178082192, 46.5
1444347608, 138.869782608696, 110.823835616438, 46.0
1444347908, 138.877391304348, 110.822191780822, 46.0
1444348208, 138.85902173913, 110.843561643836, 45.5
1444348508, 138.87347826087, 110.931917808219, 44.9
1444348808, 138.917282608696, 110.954931506849, 45.5
1444349108, 139.019347826087, 110.917260273973, 44.9
1444349408, 139.008152173913, 110.912328767123, 44.4
1444349708, 138.918152173913, 110.915753424658, 44.9
1444350008, 139.00847826087, 110.906849315068, 45.5
1444350308, 138.938260869565, 110.916438356164, 44.4
1444350608, 138.929673913043, 110.91, 44.9
1444350908, 139.029673913043, 110.927808219178, 43.9
1444351208, 138.98402173913, 110.910684931507, 44.4
1444351508, 139.091413043478, 111.005342465753, 44.4
1444351808, 138.972065217391, 110.938356164384, 44.4
1444352108, 139.016956521739, 110.917808219178, 44.4
1444352408, 138.963586956522, 110.920410958904, 43.3
1444352708, 139.008152173913, 110.928767123288, 43.3
1444353008, 139.072173913043, 110.913835616438, 43.3
1444353308, 139.0325, 110.917123287671, 43.3
1444353608, 138.971086956522, 110.915342465753, 43.3
1444353908, 138.894891304348, 110.910684931507, 43.3
1444354209, 138.971304347826, 110.907123287671, 42.8
1444354508, 138.857282608696, 110.903287671233, 43.3
1444354808, 138.926847826087, 110.906575342466, 42.8
1444355108, 138.939130434783, 110.896438356164, 42.2
1444355408, 138.850434782609, 110.891780821918, 42.2
1444355708, 138.824891304348, 110.883424657534, 42.2
1444356008, 138.871739130435, 110.866301369863, 42.2
1444356308, 138.785108695652, 110.852602739726, 42.2
1444356608, 138.819239130435, 110.847397260274, 42.2
1444356908, 138.82597826087, 110.83698630137, 42.2
1444357208, 138.69152173913, 110.831506849315, 42.2
1444357508, 138.772065217391, 110.845479452055, 41.2
1444357808, 138.727065217391, 110.821917808219, 42.2
1444358108, 138.78152173913, 110.821917808219, 41.7
1444358408, 138.742391304348, 110.817397260274, 41.2
1444358708, 138.637608695652, 110.80602739726, 41.2
1444359008, 138.611739130435, 110.803561643836, 41.2
1444359308, 138.667065217391, 110.798493150685, 41.2
1444359608, 138.595217391304, 110.782602739726, 41.2
1444359908, 138.588152173913, 110.778767123288, 41.2
1444360208, 138.592173913043, 110.774246575342, 40.6
1444360508, 138.510543478261, 110.759178082192, 41.2
1444360808, 138.547282608696, 110.756575342466, 41.2
1444361108, 138.501086956522, 110.743698630137, 40.6
1444361408, 138.620543478261, 110.738904109589, 40.6
1444361708, 138.5775, 110.699589041096, 41.2
1444362008, 138.535869565217, 110.719178082192, 40.6
1444362308, 138.525652173913, 110.709589041096, 40.1
1444362608, 138.468804347826, 110.786301369863, 40.1
1444362908, 138.451956521739, 110.686712328767, 40.6
1444363208, 138.46847826087, 110.671095890411, 40.1
1444363508, 138.462717391304, 110.667808219178, 40.1
1444363808, 138.480760869565, 110.649178082192, 40.1
1444364108, 138.459239130435, 110.654657534247, 40.1
1444364408, 138.474891304348, 110.652328767123, 40.1
1444364708, 138.401956521739, 110.645342465753, 39.0
1444365008, 138.366630434783, 110.62904109589, 39.0
1444365308, 138.39597826087, 110.637397260274, 39.0
1444365608, 138.409239130435, 110.612876712329, 40.1
1444365908, 138.430434782609, 110.599452054795, 40.1
1444366208, 138.467065217391, 110.590547945205, 40.1
1444366508, 138.479891304348, 110.563150684932, 40.1
1444366808, 138.503260869565, 110.581369863014, 39.0
1444367108, 138.40347826087, 110.55397260274, 39.5
1444367408, 138.525108695652, 110.539589041096, 39.0
1444367708, 138.358913043478, 110.537260273973, 39.0
1444368008, 138.476630434783, 110.510136986301, 38.5
1444368308, 138.38597826087, 110.512602739726, 38.5
1444368608, 138.311195652174, 110.486712328767, 39.0
1444368908, 138.451739130435, 110.440136986301, 39.0
1444369208, 138.449130434783, 110.437123287671, 39.0
1444369508, 138.394891304348, 110.429315068493, 39.0
1444369808, 138.403695652174, 110.39397260274, 39.0
1444370108, 138.367826086957, 110.422054794521, 39.0
1444370408, 138.370869565217, 110.388767123288, 39.0
1444370708, 138.487391304348, 110.421917808219, 37.9
1444371008, 138.43847826087, 110.308767123288, 39.0
1444371308, 138.444891304348, 110.279315068493, 38.5
